Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_20,SMA_50,SMA_200,EMA_20,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,RSI,Stoch_K,Stoch_D,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,OBV,Signal_Score,Signal,RSI_Signal
2026-04-13,BAJFINANCE.NS,NBFC,890.6748827576488,900.365313902328,875.7167841019559,893.457763671875,10723313,-0.0277,2.78,0.31,854.2164367675781,924.2931677246094,,876.7237918897636,883.3689646115206,-9.800642127413425,-22.738214480646846,12.93757235323342,23.469593841211097,51.562528211559446,79.66287402100858,87.07218484267692,921.1178340588651,854.2164367675781,787.3150394762911,15.663804724818256,34.454796477666456,76165607,0,Neutral,Neutral
2026-04-15,BAJFINANCE.NS,NBFC,919.3485600943784,919.3485600943784,905.533460169681,907.5709838867188,5975197,0.0158,-11.78,-1.28,856.7036499023437,923.8558557128906,,879.6616196989974,885.1617067800538,-6.362205618621715,-19.46301270824182,13.100807089620105,22.25418903253512,53.84729215184311,89.84937281464629,89.17983540761476,927.5399876941095,856.7036499023437,785.8673121105779,16.536952492227737,33.843082188011955,82140804,0,Neutral,Neutral
2026-04-16,BAJFINANCE.NS,NBFC,913.3852347747978,926.9021193161395,898.4768794737946,900.3652954101562,11805227,-0.0079,-13.02,-1.43,859.2306182861328,923.2744299316406,,881.6333983381553,886.2878985304318,-4.170582869195982,-16.40452674043265,12.233943871236669,21.30975318063477,52.48604261416935,80.9490126577371,83.4870864977973,932.470305069628,859.2306182861328,785.9909315026375,17.047736713475835,33.45609344903574,70335577,0,Neutral,Neutral
2026-04-17,BAJFINANCE.NS,NBFC,896.6382207477712,904.887498678844,890.3269805066387,902.700927734375,6035241,0.0026,6.06,0.68,860.7264221191406,922.8450708007813,,883.6398297092239,887.5036784714647,-2.2196532605152015,-13.567552044449162,11.34789878393396,20.19111615529192,52.90165947723655,82.6257808347622,84.47472210238185,936.200206436131,860.7264221191406,785.2526378021502,17.53722957200992,32.10640950069071,76370818,0,Neutral,Neutral
2026-04-20,BAJFINANCE.NS,NBFC,902.7009248247721,915.2736622182542,892.5135485743411,912.1428833007812,6184179,0.0105,9.44,1.05,863.1689086914063,923.1243542480469,,886.3544062417532,889.3288047551177,0.08735246965193255,-10.836571141628944,10.923923611280877,19.427661979250285,54.629438776331085,89.40423241657552,84.3263419696916,941.9079843291452,863.1689086914063,784.4298330536674,18.244187167749136,31.43881693949231,82554997,0,Neutral,Neutral
2026-04-21,BAJFINANCE.NS,NBFC,913.8821981797305,940.1706106839638,913.3852529931185,933.1139526367188,6713975,0.023,19.23,2.1,866.0884643554688,922.6164758300781,,890.8076963746071,892.5721490426438,3.5667459378103104,-7.955907725741095,11.522653663551406,19.335336739328408,58.2893683989576,95.37456935603306,89.13486086912359,950.4538007379408,866.0884643554688,781.7231279729967,19.481921271230778,31.19516768547018,89268972,2,Buy,Neutral
2026-04-22,BAJFINANCE.NS,NBFC,932.2691450912259,940.5681052202607,924.4671301354808,929.0390014648438,5759028,-0.0044,-3.23,-0.35,871.1846374511719,922.04896484375,,894.4487730498677,895.2733973702142,5.9270524539921325,-5.179315689794449,11.106368143786582,19.25918077685535,57.321749074769954,92.46265172312721,92.41381783191191,957.801046479413,871.1846374511719,784.5682284229307,19.884742063784575,30.11701107113516,83509944,2,Buy,Neutral
2026-04-23,BAJFINANCE.NS,NBFC,920.4418471427572,924.1689360292474,903.7941834497668,912.7391967773438,9143598,-0.0175,-7.7,-0.84,875.547817993164,921.1266345214843,,896.1907181667701,896.5671602892609,6.4084813738896855,-2.861756277057622,9.270237650947308,18.478813880969263,53.496290308248376,81.8063763195021,89.88119913288745,961.3018017914812,875.547817993164,789.7938341948468,19.588646567556577,29.768997281416716,74366346,0,Neutral,Neutral
2026-04-24,BAJFINANCE.NS,NBFC,914.3790988282084,919.050395487281,904.2414053826628,915.9196166992188,3982355,0.0035,1.54,0.17,880.9620361328125,919.9309838867188,,898.0696608841462,898.0006755788874,6.966346859043028,-0.8961356498374919,7.86248250888052,17.754187477646468,54.13940805733371,81.22633784385843,85.16512196216257,962.448500401474,880.9620361328125,799.475571864151,18.49942697334956,28.700425340216817,78348701,0,Neutral,Neutral
2026-04-27,BAJFINANCE.NS,NBFC,917.4104537284172,923.2744309195722,902.7505714127813,916.1680908203125,7813458,0.0003,-1.24,-0.14,884.5797943115234,918.7114794921876,,899.7933208780669,899.3464100412151,7.343853686312627,0.751862217392532,6.591991468920096,17.20911553948727,54.192707038267535,75.90773790419749,79.64681735585266,965.5709861854903,884.5797943115234,803.5886024375566,18.311788805215258,28.11638492354354,86162159,0,Neutral,Neutral
2026-04-28,BAJFINANCE.NS,NBFC,916.1681024128881,924.2186505566239,908.7636072544419,918.0068359375,7119135,0.002,1.84,0.2,886.6123016357421,917.8776062011718,,901.5279413599177,900.7286638113103,7.702611025443957,2.142011979002817,5.560599046441141,16.732999983538683,54.613080229901,65.26401376580279,74.13269650461956,968.8077248093446,886.6123016357421,804.4168784621397,18.54145786652344,27.212003379160567,93281294,2,Buy,Neutral
2026-04-29,BAJFINANCE.NS,NBFC,919.3485415879115,931.2752253706736,910.9998386750779,924.3179931640625,5438997,0.0069,4.97,0.54,890.8959686279297,917.1033642578125,,903.6984224841219,902.4760215411437,8.399363807504074,3.3934823447030684,5.005881462801005,16.52267109380787,56.102152448796225,74.94251192423053,72.0380878647436,971.5610363885842,890.8959686279297,810.2309008672753,18.108751324778545,26.71653075890594,98720291,2,Buy,Neutral
2026-04-30,BAJFINANCE.NS,NBFC,939.2263914452292,969.0431022847603,928.194232699504,931.2752685546875,27364272,0.0075,-7.95,-0.85,897.6270935058594,915.8689526367187,,906.3247887765567,904.6092990977025,9.404529821105257,4.595691839983506,4.8088379811217505,17.39221170860579,57.74784532950402,59.5314221481507,66.57931594606133,967.450889599184,897.6270935058594,827.8032974125348,15.557417238959232,28.002857784748212,126084563,2,Buy,Neutral
2026-05-01,BAJFINANCE.NS,NBFC,931.2752685546875,931.2752685546875,931.2752685546875,931.2752685546875,0,0.0,0.0,0.0,903.5755279541015,914.1246752929687,,908.7010249459025,906.5845560945163,10.084878922119174,5.69352925641064,4.391349665708534,18.19964227948957,57.74784532950402,59.5314221481507,64.66845207351064,962.7730695347004,903.5755279541015,844.3779863735026,13.1029537098322,26.002653657266197,126084563,2,Buy,Neutral
2026-05-04,BAJFINANCE.NS,NBFC,932.3684830401445,960.0980471769249,932.3684830401445,944.3945922851562,7503756,0.0141,12.03,1.29,909.7053466796875,912.881318359375,,912.1004123115458,909.3852995160452,11.549544311131967,6.864732267354905,4.684812043777062,19.6254327493448,60.949495211634975,68.68683384951154,62.58322604860431,958.179914540043,909.7053466796875,861.230778819332,10.657201925278702,26.20409115476414,133588319,2,Buy,Neutral
2026-05-05,BAJFINANCE.NS,NBFC,944.3946434071306,955.2280120622871,927.4488247005652,952.7432861328125,7290077,0.0088,8.35,0.88,915.0599334716796,911.7771057128906,,915.9711621992855,912.5970022283983,13.231448107338224,8.13807543535157,5.093372671986653,20.714333842003732,62.87727150768375,79.29291257781685,69.17038952515969,957.3088673110113,915.0599334716796,872.810999632348,9.234134791377414,26.316598026689697,140878396,2,Buy,Neutral
2026-05-06,BAJFINANCE.NS,NBFC,959.1041619784364,977.988078121017,959.1041619784364,974.7579345703125,7771237,0.0231,15.65,1.63,921.3040496826172,910.9213659667969,,921.5699024250976,917.2015157352068,16.154547559695175,9.741369860220292,6.413177699474883,22.21894199786309,67.44154513390642,96.31519152895629,81.43164598542823,959.9303041275717,921.3040496826172,882.6777952376627,8.385126377825209,26.240040452512183,148649633,1,Weak Buy,Neutral
